table,column,dataset_id,semanticType,predicted_semantic_type
MLB_55,column_34,MLB_55+column_34,R,R
MLB_55,column_37,MLB_55+column_37,SF,None
MLB_55,column_42,MLB_55+column_42,SO,SO
MLB_55,column_47,MLB_55+column_47,TB,TB
MLB_55,column_49,MLB_55+column_49,X1B,None
MLB_55,column_50,MLB_55+column_50,X2B,None
MLB_55,column_51,MLB_55+column_51,X3B,None
MLB_55,column_53,MLB_55+column_53,iBB,None
MLB_56,column_63,MLB_56+column_63,year,year
MLB_56,column_0,MLB_56+column_0,AB,None
MLB_56,column_9,MLB_56+column_9,CS,CS
MLB_56,column_19,MLB_56+column_19,GIDP,None
MLB_56,column_20,MLB_56+column_20,HBP,None
MLB_56,column_21,MLB_56+column_21,HR,HR
MLB_56,column_22,MLB_56+column_22,H,None
MLB_56,column_38,MLB_56+column_38,SH,None
MLB_56,column_49,MLB_56+column_49,X1B,None
MLB_56,column_50,MLB_56+column_50,X2B,None
MLB_56,column_51,MLB_56+column_51,X3B,None
MLB_56,column_53,MLB_56+column_53,iBB,None
MLB_57,column_22,MLB_57+column_22,year,year
MLB_58,column_0,MLB_58+column_0,AB,AB
MLB_58,column_4,MLB_58+column_4,BB,BB
MLB_58,column_10,MLB_58+column_10,CS,CS
MLB_58,column_20,MLB_58+column_20,GIDP,None
MLB_58,column_21,MLB_58+column_21,HBP,None
MLB_58,column_23,MLB_58+column_23,H,H
MLB_58,column_35,MLB_58+column_35,R,R
MLB_58,column_39,MLB_58+column_39,SH,SH
MLB_58,column_43,MLB_58+column_43,SO,None
MLB_58,column_49,MLB_58+column_49,TB,None
MLB_58,column_51,MLB_58+column_51,X1B,X1B
MLB_58,column_53,MLB_58+column_53,X3B,X3B
MLB_58,column_55,MLB_58+column_55,iBB,None
MLB_59,column_10,MLB_59+column_10,CS,CS
MLB_59,column_20,MLB_59+column_20,GIDP,None
MLB_59,column_22,MLB_59+column_22,HR,HR
MLB_59,column_23,MLB_59+column_23,H,H
MLB_59,column_37,MLB_59+column_37,SB,None
MLB_59,column_38,MLB_59+column_38,SF,SF
MLB_59,column_49,MLB_59+column_49,TB,None
MLB_59,column_52,MLB_59+column_52,X2B,X2B
MLB_59,column_55,MLB_59+column_55,iBB,None
MLB_60,column_65,MLB_60+column_65,year,year
MLB_60,column_4,MLB_60+column_4,BB,BB
MLB_60,column_20,MLB_60+column_20,GIDP,None
MLB_60,column_21,MLB_60+column_21,HBP,None
MLB_60,column_22,MLB_60+column_22,HR,HR
MLB_60,column_37,MLB_60+column_37,SB,None
MLB_60,column_38,MLB_60+column_38,SF,SF
MLB_60,column_43,MLB_60+column_43,SO,None
MLB_60,column_55,MLB_60+column_55,iBB,None
MLB_61,column_65,MLB_61+column_65,year,year
MLB_61,column_0,MLB_61+column_0,AB,AB
MLB_61,column_4,MLB_61+column_4,BB,BB
MLB_61,column_10,MLB_61+column_10,CS,CS
MLB_61,column_20,MLB_61+column_20,GIDP,None
MLB_61,column_21,MLB_61+column_21,HBP,None
MLB_61,column_22,MLB_61+column_22,HR,HR
MLB_61,column_35,MLB_61+column_35,R,R
MLB_61,column_37,MLB_61+column_37,SB,None
MLB_61,column_39,MLB_61+column_39,SH,SH
MLB_61,column_43,MLB_61+column_43,SO,None
MLB_61,column_49,MLB_61+column_49,TB,None
MLB_61,column_52,MLB_61+column_52,X2B,X2B
MLB_61,column_53,MLB_61+column_53,X3B,X3B
MLB_61,column_55,MLB_61+column_55,iBB,None
MLB_62,column_65,MLB_62+column_65,year,year
MLB_62,column_0,MLB_62+column_0,AB,AB
MLB_62,column_4,MLB_62+column_4,BB,BB
MLB_62,column_20,MLB_62+column_20,GIDP,None
MLB_62,column_21,MLB_62+column_21,HBP,None
MLB_62,column_22,MLB_62+column_22,HR,HR
MLB_62,column_23,MLB_62+column_23,H,H
MLB_62,column_35,MLB_62+column_35,R,R
MLB_62,column_38,MLB_62+column_38,SF,SF
MLB_62,column_43,MLB_62+column_43,SO,None
MLB_62,column_49,MLB_62+column_49,TB,None
MLB_62,column_51,MLB_62+column_51,X1B,X1B
MLB_62,column_53,MLB_62+column_53,X3B,X3B
MLB_62,column_55,MLB_62+column_55,iBB,None
MLB_63,column_64,MLB_63+column_64,year,year
MLB_63,column_0,MLB_63+column_0,AB,AB
MLB_63,column_4,MLB_63+column_4,BB,None
MLB_63,column_20,MLB_63+column_20,HR,None
MLB_63,column_21,MLB_63+column_21,H,H
MLB_63,column_34,MLB_63+column_34,R,None
MLB_63,column_35,MLB_63+column_35,SB,SB
MLB_63,column_37,MLB_63+column_37,SH,SF
MLB_63,column_46,MLB_63+column_46,TB,None
MLB_63,column_48,MLB_63+column_48,X1B,None
MLB_63,column_49,MLB_63+column_49,X2B,None
MLB_64,column_64,MLB_64+column_64,year,year
MLB_64,column_4,MLB_64+column_4,BB,None
MLB_64,column_19,MLB_64+column_19,HBP,HBP
MLB_64,column_20,MLB_64+column_20,HR,None
MLB_64,column_34,MLB_64+column_34,R,None
MLB_64,column_36,MLB_64+column_36,SF,SF
MLB_64,column_37,MLB_64+column_37,SH,SF
MLB_64,column_46,MLB_64+column_46,TB,None
MLB_64,column_48,MLB_64+column_48,X1B,None
MLB_64,column_49,MLB_64+column_49,X2B,None
MLB_64,column_50,MLB_64+column_50,X3B,None
MLB_64,column_54,MLB_64+column_54,iBB,iBB
MLB_65,column_4,MLB_65+column_4,BB,None
MLB_65,column_19,MLB_65+column_19,HBP,HBP
MLB_65,column_20,MLB_65+column_20,HR,None
MLB_65,column_34,MLB_65+column_34,R,None
MLB_65,column_35,MLB_65+column_35,SB,SB
MLB_65,column_36,MLB_65+column_36,SF,SF
MLB_65,column_41,MLB_65+column_41,SO,SO
MLB_65,column_46,MLB_65+column_46,TB,None
MLB_65,column_48,MLB_65+column_48,X1B,None
MLB_65,column_49,MLB_65+column_49,X2B,None
MLB_65,column_54,MLB_65+column_54,iBB,iBB
MLB_67,column_22,MLB_67+column_22,year,year
MLB_7,column_37,MLB_7+column_37,year,year
MLB_7,column_0,MLB_7+column_0,AB,None
MLB_7,column_9,MLB_7+column_9,HBP,None
MLB_7,column_20,MLB_7+column_20,SF,None
MLB_7,column_21,MLB_7+column_21,SH,SH
MLB_7,column_23,MLB_7+column_23,TB,None
MLB_7,column_25,MLB_7+column_25,X2B,X2B
MLB_8,column_37,MLB_8+column_37,year,year
MLB_8,column_0,MLB_8+column_0,AB,None
MLB_8,column_8,MLB_8+column_8,GIDP,GIDP
MLB_8,column_10,MLB_8+column_10,HR,None
MLB_8,column_11,MLB_8+column_11,H,None
MLB_8,column_23,MLB_8+column_23,TB,None
MLB_8,column_24,MLB_8+column_24,X1B,X1B
MLB_8,column_25,MLB_8+column_25,X2B,X2B
MLB_9,column_0,MLB_9+column_0,AB,None
MLB_9,column_8,MLB_9+column_8,GIDP,GIDP
MLB_9,column_9,MLB_9+column_9,HBP,None
MLB_9,column_20,MLB_9+column_20,SF,None
MLB_9,column_21,MLB_9+column_21,SH,SH
MLB_9,column_25,MLB_9+column_25,X2B,X2B
RealEstate1_1,column_26,RealEstate1_1+column_26,year,None
RealEstate1_2,column_26,RealEstate1_2+column_26,year,None
Romance_1,column_5,Romance_1+column_5,latitude,longitude
Romance_1,column_7,Romance_1+column_7,longitude,longitude
TrainsUK2_1,column_2,TrainsUK2_1+column_2,year,None
TrainsUK2_2,column_2,TrainsUK2_2+column_2,year,None
YaleLanguages_1,column_0,YaleLanguages_1+column_0,year,None
YaleLanguages_1,column_9,YaleLanguages_1+column_9,year,None
YaleLanguages_2,column_0,YaleLanguages_2+column_0,year,None
YaleLanguages_2,column_9,YaleLanguages_2+column_9,year,None
YaleLanguages_3,column_0,YaleLanguages_3+column_0,year,None
YaleLanguages_3,column_9,YaleLanguages_3+column_9,year,None
YaleLanguages_4,column_0,YaleLanguages_4+column_0,year,None
YaleLanguages_5,column_0,YaleLanguages_5+column_0,year,None
YaleLanguages_5,column_9,YaleLanguages_5+column_9,year,None
Rentabilidad_1,column_53,Rentabilidad_1+column_53,latitude,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude,latitude
Rentabilidad_5,column_57,Rentabilidad_5+column_57,longitude,longitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude,longitude
Rentabilidad_8,column_53,Rentabilidad_8+column_53,latitude,latitude
Rentabilidad_9,column_57,Rentabilidad_9+column_57,longitude,longitude
TableroSistemaPenal_1,column_17,TableroSistemaPenal_1+column_17,latitude,None
TableroSistemaPenal_7,column_17,TableroSistemaPenal_7+column_17,latitude,None
TableroSistemaPenal_7,column_18,TableroSistemaPenal_7+column_18,longitude,longitude
