table,column,dataset_id,semanticType,predicted_semantic_type
soccer-big5Leagues-Players-2004-2005,column_13,soccer-big5Leagues-Players-2004-2005+column_13,yellowCards,yellowCards
soccer-big5Leagues-Players-2004-2005,column_14,soccer-big5Leagues-Players-2004-2005+column_14,redCards,redCards
soccer-big5Leagues-Players-2004-2005,column_17,soccer-big5Leagues-Players-2004-2005+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-big5Leagues-Players-2004-2005,column_19,soccer-big5Leagues-Players-2004-2005+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2002-2003,column_3,soccer-germany-Players-2002-2003+column_3,age,None
soccer-germany-Players-2002-2003,column_5,soccer-germany-Players-2002-2003+column_5,gamesPlayed,None
soccer-germany-Players-2002-2003,column_6,soccer-germany-Players-2002-2003+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2002-2003,column_7,soccer-germany-Players-2002-2003+column_7,gamesPlayed,None
soccer-germany-Players-2002-2003,column_9,soccer-germany-Players-2002-2003+column_9,assists,assists
soccer-germany-Players-2002-2003,column_10,soccer-germany-Players-2002-2003+column_10,goals,goals
soccer-germany-Players-2002-2003,column_11,soccer-germany-Players-2002-2003+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2002-2003,column_12,soccer-germany-Players-2002-2003+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2002-2003,column_13,soccer-germany-Players-2002-2003+column_13,yellowCards,yellowCards
soccer-germany-Players-2002-2003,column_14,soccer-germany-Players-2002-2003+column_14,redCards,redCards
soccer-germany-Players-2002-2003,column_17,soccer-germany-Players-2002-2003+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2002-2003,column_19,soccer-germany-Players-2002-2003+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1990-1991,column_3,soccer-germany-Players-1990-1991+column_3,age,age
soccer-germany-Players-1990-1991,column_4,soccer-germany-Players-1990-1991+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-1990-1991,column_5,soccer-germany-Players-1990-1991+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-1990-1991,column_6,soccer-germany-Players-1990-1991+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-1990-1991,column_7,soccer-germany-Players-1990-1991+column_7,gamesPlayed,gamesPlayed
soccer-germany-Players-1990-1991,column_8,soccer-germany-Players-1990-1991+column_8,goals,goals
soccer-germany-Players-1990-1991,column_10,soccer-germany-Players-1990-1991+column_10,goals,goals
soccer-germany-Players-1990-1991,column_11,soccer-germany-Players-1990-1991+column_11,penaltiesScored,redCards
soccer-germany-Players-1990-1991,column_12,soccer-germany-Players-1990-1991+column_12,penaltiesAttempted,None
soccer-germany-Players-1990-1991,column_13,soccer-germany-Players-1990-1991+column_13,yellowCards,None
soccer-germany-Players-1990-1991,column_14,soccer-germany-Players-1990-1991+column_14,redCards,redCards
soccer-germany-Players-1990-1991,column_19,soccer-germany-Players-1990-1991+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2003-2004,column_5,soccer-germany-Players-2003-2004+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2003-2004,column_6,soccer-germany-Players-2003-2004+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2003-2004,column_7,soccer-germany-Players-2003-2004+column_7,gamesPlayed,None
soccer-germany-Players-2003-2004,column_9,soccer-germany-Players-2003-2004+column_9,assists,assists
soccer-germany-Players-2003-2004,column_11,soccer-germany-Players-2003-2004+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2003-2004,column_13,soccer-germany-Players-2003-2004+column_13,yellowCards,yellowCards
soccer-germany-Players-2003-2004,column_14,soccer-germany-Players-2003-2004+column_14,redCards,redCards
soccer-germany-Players-2003-2004,column_17,soccer-germany-Players-2003-2004+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-1991-1992,column_3,soccer-germany-Players-1991-1992+column_3,age,None
soccer-germany-Players-1991-1992,column_4,soccer-germany-Players-1991-1992+column_4,gamesPlayed,None
soccer-germany-Players-1991-1992,column_5,soccer-germany-Players-1991-1992+column_5,gamesPlayed,None
soccer-germany-Players-1991-1992,column_7,soccer-germany-Players-1991-1992+column_7,gamesPlayed,None
soccer-germany-Players-1991-1992,column_8,soccer-germany-Players-1991-1992+column_8,goals,goals
soccer-germany-Players-1991-1992,column_11,soccer-germany-Players-1991-1992+column_11,penaltiesScored,penaltiesAttempted
soccer-germany-Players-1991-1992,column_12,soccer-germany-Players-1991-1992+column_12,penaltiesAttempted,None
soccer-germany-Players-1991-1992,column_13,soccer-germany-Players-1991-1992+column_13,yellowCards,yellowCards
soccer-germany-Players-1991-1992,column_14,soccer-germany-Players-1991-1992+column_14,redCards,redCards
soccer-germany-Players-1991-1992,column_17,soccer-germany-Players-1991-1992+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1991-1992,column_19,soccer-germany-Players-1991-1992+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1992-1993,column_3,soccer-germany-Players-1992-1993+column_3,age,None
soccer-germany-Players-1992-1993,column_4,soccer-germany-Players-1992-1993+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-1992-1993,column_5,soccer-germany-Players-1992-1993+column_5,gamesPlayed,None
soccer-germany-Players-1992-1993,column_6,soccer-germany-Players-1992-1993+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-1992-1993,column_7,soccer-germany-Players-1992-1993+column_7,gamesPlayed,None
soccer-germany-Players-1992-1993,column_8,soccer-germany-Players-1992-1993+column_8,goals,goals
soccer-germany-Players-1992-1993,column_9,soccer-germany-Players-1992-1993+column_9,assists,None
soccer-germany-Players-1992-1993,column_10,soccer-germany-Players-1992-1993+column_10,goals,None
soccer-germany-Players-1992-1993,column_11,soccer-germany-Players-1992-1993+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-1992-1993,column_12,soccer-germany-Players-1992-1993+column_12,penaltiesAttempted,None
soccer-germany-Players-1992-1993,column_13,soccer-germany-Players-1992-1993+column_13,yellowCards,yellowCards
soccer-germany-Players-1992-1993,column_17,soccer-germany-Players-1992-1993+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1992-1993,column_19,soccer-germany-Players-1992-1993+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1993-1994,column_3,soccer-germany-Players-1993-1994+column_3,age,None
soccer-germany-Players-1993-1994,column_4,soccer-germany-Players-1993-1994+column_4,gamesPlayed,None
soccer-germany-Players-1993-1994,column_5,soccer-germany-Players-1993-1994+column_5,gamesPlayed,None
soccer-germany-Players-1993-1994,column_6,soccer-germany-Players-1993-1994+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-1993-1994,column_7,soccer-germany-Players-1993-1994+column_7,gamesPlayed,None
soccer-germany-Players-1993-1994,column_8,soccer-germany-Players-1993-1994+column_8,goals,goals
soccer-germany-Players-1993-1994,column_9,soccer-germany-Players-1993-1994+column_9,assists,None
soccer-germany-Players-1993-1994,column_10,soccer-germany-Players-1993-1994+column_10,goals,goals
soccer-germany-Players-1993-1994,column_11,soccer-germany-Players-1993-1994+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-1993-1994,column_12,soccer-germany-Players-1993-1994+column_12,penaltiesAttempted,None
soccer-germany-Players-1993-1994,column_13,soccer-germany-Players-1993-1994+column_13,yellowCards,yellowCards
soccer-germany-Players-1993-1994,column_17,soccer-germany-Players-1993-1994+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1993-1994,column_19,soccer-germany-Players-1993-1994+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1995-1996,column_4,soccer-germany-Players-1995-1996+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-1995-1996,column_5,soccer-germany-Players-1995-1996+column_5,gamesPlayed,None
soccer-germany-Players-1995-1996,column_7,soccer-germany-Players-1995-1996+column_7,gamesPlayed,None
soccer-germany-Players-1995-1996,column_8,soccer-germany-Players-1995-1996+column_8,goals,goals
soccer-germany-Players-1995-1996,column_11,soccer-germany-Players-1995-1996+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-1995-1996,column_13,soccer-germany-Players-1995-1996+column_13,yellowCards,yellowCards
soccer-germany-Players-1995-1996,column_17,soccer-germany-Players-1995-1996+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1995-1996,column_19,soccer-germany-Players-1995-1996+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1996-1997,column_3,soccer-germany-Players-1996-1997+column_3,age,age
soccer-germany-Players-1996-1997,column_4,soccer-germany-Players-1996-1997+column_4,gamesPlayed,None
soccer-germany-Players-1996-1997,column_5,soccer-germany-Players-1996-1997+column_5,gamesPlayed,None
soccer-germany-Players-1996-1997,column_6,soccer-germany-Players-1996-1997+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-1996-1997,column_7,soccer-germany-Players-1996-1997+column_7,gamesPlayed,None
soccer-germany-Players-1996-1997,column_9,soccer-germany-Players-1996-1997+column_9,assists,None
soccer-germany-Players-1996-1997,column_10,soccer-germany-Players-1996-1997+column_10,goals,goals
soccer-germany-Players-1996-1997,column_11,soccer-germany-Players-1996-1997+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-1996-1997,column_12,soccer-germany-Players-1996-1997+column_12,penaltiesAttempted,None
soccer-germany-Players-1996-1997,column_13,soccer-germany-Players-1996-1997+column_13,yellowCards,yellowCards
soccer-germany-Players-1996-1997,column_14,soccer-germany-Players-1996-1997+column_14,redCards,redCards
soccer-germany-Players-1996-1997,column_17,soccer-germany-Players-1996-1997+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1996-1997,column_19,soccer-germany-Players-1996-1997+column_19,goalsPlusAssistsPer90Min,None
soccer-big5Leagues-Players-2005-2006,column_5,soccer-big5Leagues-Players-2005-2006+column_5,gamesPlayed,gamesPlayed
soccer-big5Leagues-Players-2005-2006,column_8,soccer-big5Leagues-Players-2005-2006+column_8,goals,goals
soccer-big5Leagues-Players-2005-2006,column_11,soccer-big5Leagues-Players-2005-2006+column_11,penaltiesScored,penaltiesScored
soccer-big5Leagues-Players-2005-2006,column_12,soccer-big5Leagues-Players-2005-2006+column_12,penaltiesAttempted,penaltiesScored
soccer-big5Leagues-Players-2005-2006,column_14,soccer-big5Leagues-Players-2005-2006+column_14,redCards,redCards
soccer-big5Leagues-Players-2005-2006,column_17,soccer-big5Leagues-Players-2005-2006+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-big5Leagues-Players-2005-2006,column_19,soccer-big5Leagues-Players-2005-2006+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-1994-1995,column_4,soccer-germany-Players-1994-1995+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-1994-1995,column_5,soccer-germany-Players-1994-1995+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-1994-1995,column_7,soccer-germany-Players-1994-1995+column_7,gamesPlayed,gamesPlayed
soccer-germany-Players-1994-1995,column_8,soccer-germany-Players-1994-1995+column_8,goals,goals
soccer-germany-Players-1994-1995,column_9,soccer-germany-Players-1994-1995+column_9,assists,None
soccer-germany-Players-1994-1995,column_10,soccer-germany-Players-1994-1995+column_10,goals,goals
soccer-germany-Players-1994-1995,column_11,soccer-germany-Players-1994-1995+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-1994-1995,column_13,soccer-germany-Players-1994-1995+column_13,yellowCards,yellowCards
soccer-germany-Players-1994-1995,column_17,soccer-germany-Players-1994-1995+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-1994-1995,column_19,soccer-germany-Players-1994-1995+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2004-2005,column_3,soccer-germany-Players-2004-2005+column_3,age,age
soccer-germany-Players-2004-2005,column_5,soccer-germany-Players-2004-2005+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2004-2005,column_6,soccer-germany-Players-2004-2005+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2004-2005,column_7,soccer-germany-Players-2004-2005+column_7,gamesPlayed,None
soccer-germany-Players-2004-2005,column_8,soccer-germany-Players-2004-2005+column_8,goals,goals
soccer-germany-Players-2004-2005,column_9,soccer-germany-Players-2004-2005+column_9,assists,None
soccer-germany-Players-2004-2005,column_10,soccer-germany-Players-2004-2005+column_10,goals,goals
soccer-germany-Players-2004-2005,column_11,soccer-germany-Players-2004-2005+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2004-2005,column_12,soccer-germany-Players-2004-2005+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2004-2005,column_14,soccer-germany-Players-2004-2005+column_14,redCards,redCards
soccer-germany-Players-2004-2005,column_17,soccer-germany-Players-2004-2005+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2004-2005,column_19,soccer-germany-Players-2004-2005+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2005-2006,column_5,soccer-germany-Players-2005-2006+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2005-2006,column_7,soccer-germany-Players-2005-2006+column_7,gamesPlayed,None
soccer-germany-Players-2005-2006,column_8,soccer-germany-Players-2005-2006+column_8,goals,goals
soccer-germany-Players-2005-2006,column_9,soccer-germany-Players-2005-2006+column_9,assists,assists
soccer-germany-Players-2005-2006,column_10,soccer-germany-Players-2005-2006+column_10,goals,goals
soccer-germany-Players-2005-2006,column_11,soccer-germany-Players-2005-2006+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2005-2006,column_12,soccer-germany-Players-2005-2006+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2005-2006,column_13,soccer-germany-Players-2005-2006+column_13,yellowCards,yellowCards
soccer-germany-Players-2005-2006,column_14,soccer-germany-Players-2005-2006+column_14,redCards,redCards
soccer-germany-Players-2005-2006,column_17,soccer-germany-Players-2005-2006+column_17,goalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2005-2006,column_19,soccer-germany-Players-2005-2006+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2006-2007,column_3,soccer-germany-Players-2006-2007+column_3,age,age
soccer-germany-Players-2006-2007,column_4,soccer-germany-Players-2006-2007+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2006-2007,column_5,soccer-germany-Players-2006-2007+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2006-2007,column_6,soccer-germany-Players-2006-2007+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2006-2007,column_7,soccer-germany-Players-2006-2007+column_7,gamesPlayed,None
soccer-germany-Players-2006-2007,column_8,soccer-germany-Players-2006-2007+column_8,goals,goals
soccer-germany-Players-2006-2007,column_9,soccer-germany-Players-2006-2007+column_9,assists,assists
soccer-germany-Players-2006-2007,column_11,soccer-germany-Players-2006-2007+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2006-2007,column_13,soccer-germany-Players-2006-2007+column_13,yellowCards,yellowCards
soccer-germany-Players-2006-2007,column_14,soccer-germany-Players-2006-2007+column_14,redCards,redCards
soccer-germany-Players-2006-2007,column_17,soccer-germany-Players-2006-2007+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2006-2007,column_19,soccer-germany-Players-2006-2007+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2007-2008,column_3,soccer-germany-Players-2007-2008+column_3,age,age
soccer-germany-Players-2007-2008,column_5,soccer-germany-Players-2007-2008+column_5,gamesPlayed,None
soccer-germany-Players-2007-2008,column_6,soccer-germany-Players-2007-2008+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2007-2008,column_7,soccer-germany-Players-2007-2008+column_7,gamesPlayed,None
soccer-germany-Players-2007-2008,column_8,soccer-germany-Players-2007-2008+column_8,goals,goals
soccer-germany-Players-2007-2008,column_11,soccer-germany-Players-2007-2008+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2007-2008,column_12,soccer-germany-Players-2007-2008+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2007-2008,column_13,soccer-germany-Players-2007-2008+column_13,yellowCards,yellowCards
soccer-germany-Players-2007-2008,column_17,soccer-germany-Players-2007-2008+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2007-2008,column_19,soccer-germany-Players-2007-2008+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2008-2009,column_4,soccer-germany-Players-2008-2009+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2008-2009,column_6,soccer-germany-Players-2008-2009+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2008-2009,column_7,soccer-germany-Players-2008-2009+column_7,gamesPlayed,None
soccer-germany-Players-2008-2009,column_10,soccer-germany-Players-2008-2009+column_10,goals,goals
soccer-germany-Players-2008-2009,column_11,soccer-germany-Players-2008-2009+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2008-2009,column_12,soccer-germany-Players-2008-2009+column_12,penaltiesAttempted,penaltiesAttempted
soccer-germany-Players-2008-2009,column_13,soccer-germany-Players-2008-2009+column_13,yellowCards,yellowCards
soccer-germany-Players-2008-2009,column_14,soccer-germany-Players-2008-2009+column_14,redCards,redCards
soccer-germany-Players-2008-2009,column_17,soccer-germany-Players-2008-2009+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2008-2009,column_19,soccer-germany-Players-2008-2009+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-1990-1991,column_3,soccer-italy-Players-1990-1991+column_3,age,age
soccer-italy-Players-1990-1991,column_4,soccer-italy-Players-1990-1991+column_4,gamesPlayed,None
soccer-italy-Players-1990-1991,column_5,soccer-italy-Players-1990-1991+column_5,gamesPlayed,None
soccer-italy-Players-1990-1991,column_7,soccer-italy-Players-1990-1991+column_7,gamesPlayed,None
soccer-italy-Players-1990-1991,column_8,soccer-italy-Players-1990-1991+column_8,goals,goals
soccer-italy-Players-1990-1991,column_9,soccer-italy-Players-1990-1991+column_9,assists,None
soccer-italy-Players-1990-1991,column_10,soccer-italy-Players-1990-1991+column_10,goals,goals
soccer-italy-Players-1990-1991,column_12,soccer-italy-Players-1990-1991+column_12,penaltiesAttempted,None
soccer-italy-Players-1990-1991,column_13,soccer-italy-Players-1990-1991+column_13,yellowCards,None
soccer-italy-Players-1990-1991,column_14,soccer-italy-Players-1990-1991+column_14,redCards,redCards
soccer-italy-Players-1990-1991,column_17,soccer-italy-Players-1990-1991+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2009-2010,column_3,soccer-germany-Players-2009-2010+column_3,age,age
soccer-germany-Players-2009-2010,column_4,soccer-germany-Players-2009-2010+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2009-2010,column_5,soccer-germany-Players-2009-2010+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2009-2010,column_9,soccer-germany-Players-2009-2010+column_9,assists,assists
soccer-germany-Players-2009-2010,column_11,soccer-germany-Players-2009-2010+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2009-2010,column_13,soccer-germany-Players-2009-2010+column_13,yellowCards,yellowCards
soccer-germany-Players-2009-2010,column_14,soccer-germany-Players-2009-2010+column_14,redCards,redCards
soccer-germany-Players-2009-2010,column_17,soccer-germany-Players-2009-2010+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2009-2010,column_19,soccer-germany-Players-2009-2010+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2010-2011,column_5,soccer-germany-Players-2010-2011+column_5,gamesPlayed,None
soccer-germany-Players-2010-2011,column_6,soccer-germany-Players-2010-2011+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2010-2011,column_7,soccer-germany-Players-2010-2011+column_7,gamesPlayed,None
soccer-germany-Players-2010-2011,column_10,soccer-germany-Players-2010-2011+column_10,goals,goals
soccer-germany-Players-2010-2011,column_13,soccer-germany-Players-2010-2011+column_13,yellowCards,yellowCards
soccer-germany-Players-2010-2011,column_14,soccer-germany-Players-2010-2011+column_14,redCards,redCards
soccer-germany-Players-2010-2011,column_17,soccer-germany-Players-2010-2011+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2010-2011,column_19,soccer-germany-Players-2010-2011+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2011-2012,column_3,soccer-germany-Players-2011-2012+column_3,age,age
soccer-germany-Players-2011-2012,column_4,soccer-germany-Players-2011-2012+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2011-2012,column_6,soccer-germany-Players-2011-2012+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2011-2012,column_7,soccer-germany-Players-2011-2012+column_7,gamesPlayed,None
soccer-germany-Players-2011-2012,column_8,soccer-germany-Players-2011-2012+column_8,goals,goals
soccer-germany-Players-2011-2012,column_10,soccer-germany-Players-2011-2012+column_10,goals,goals
soccer-germany-Players-2011-2012,column_13,soccer-germany-Players-2011-2012+column_13,yellowCards,yellowCards
soccer-germany-Players-2011-2012,column_14,soccer-germany-Players-2011-2012+column_14,redCards,redCards
soccer-germany-Players-2011-2012,column_19,soccer-germany-Players-2011-2012+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2012-2013,column_3,soccer-germany-Players-2012-2013+column_3,age,age
soccer-germany-Players-2012-2013,column_7,soccer-germany-Players-2012-2013+column_7,gamesPlayed,None
soccer-germany-Players-2012-2013,column_8,soccer-germany-Players-2012-2013+column_8,goals,goals
soccer-germany-Players-2012-2013,column_9,soccer-germany-Players-2012-2013+column_9,assists,assists
soccer-germany-Players-2012-2013,column_10,soccer-germany-Players-2012-2013+column_10,goals,goals
soccer-germany-Players-2012-2013,column_12,soccer-germany-Players-2012-2013+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2012-2013,column_14,soccer-germany-Players-2012-2013+column_14,redCards,redCards
soccer-germany-Players-2012-2013,column_17,soccer-germany-Players-2012-2013+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2012-2013,column_19,soccer-germany-Players-2012-2013+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2013-2014,column_3,soccer-germany-Players-2013-2014+column_3,age,age
soccer-germany-Players-2013-2014,column_4,soccer-germany-Players-2013-2014+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2013-2014,column_5,soccer-germany-Players-2013-2014+column_5,gamesPlayed,gamesPlayed
soccer-germany-Players-2013-2014,column_6,soccer-germany-Players-2013-2014+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2013-2014,column_7,soccer-germany-Players-2013-2014+column_7,gamesPlayed,None
soccer-germany-Players-2013-2014,column_8,soccer-germany-Players-2013-2014+column_8,goals,goals
soccer-germany-Players-2013-2014,column_9,soccer-germany-Players-2013-2014+column_9,assists,assists
soccer-germany-Players-2013-2014,column_10,soccer-germany-Players-2013-2014+column_10,goals,goals
soccer-germany-Players-2013-2014,column_11,soccer-germany-Players-2013-2014+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2013-2014,column_12,soccer-germany-Players-2013-2014+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2013-2014,column_13,soccer-germany-Players-2013-2014+column_13,yellowCards,yellowCards
soccer-germany-Players-2013-2014,column_19,soccer-germany-Players-2013-2014+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2014-2015,column_4,soccer-germany-Players-2014-2015+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2014-2015,column_7,soccer-germany-Players-2014-2015+column_7,gamesPlayed,None
soccer-germany-Players-2014-2015,column_8,soccer-germany-Players-2014-2015+column_8,goals,goals
soccer-germany-Players-2014-2015,column_9,soccer-germany-Players-2014-2015+column_9,assists,assists
soccer-germany-Players-2014-2015,column_10,soccer-germany-Players-2014-2015+column_10,goals,goals
soccer-germany-Players-2014-2015,column_11,soccer-germany-Players-2014-2015+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2014-2015,column_12,soccer-germany-Players-2014-2015+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2014-2015,column_14,soccer-germany-Players-2014-2015+column_14,redCards,redCards
soccer-germany-Players-2015-2016,column_4,soccer-germany-Players-2015-2016+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2015-2016,column_6,soccer-germany-Players-2015-2016+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2015-2016,column_9,soccer-germany-Players-2015-2016+column_9,assists,assists
soccer-germany-Players-2015-2016,column_10,soccer-germany-Players-2015-2016+column_10,goals,goals
soccer-germany-Players-2015-2016,column_12,soccer-germany-Players-2015-2016+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2015-2016,column_13,soccer-germany-Players-2015-2016+column_13,yellowCards,yellowCards
soccer-germany-Players-2015-2016,column_14,soccer-germany-Players-2015-2016+column_14,redCards,redCards
soccer-germany-Players-2015-2016,column_17,soccer-germany-Players-2015-2016+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2016-2017,column_4,soccer-germany-Players-2016-2017+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2016-2017,column_5,soccer-germany-Players-2016-2017+column_5,gamesPlayed,None
soccer-germany-Players-2016-2017,column_6,soccer-germany-Players-2016-2017+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2016-2017,column_8,soccer-germany-Players-2016-2017+column_8,goals,goals
soccer-germany-Players-2016-2017,column_10,soccer-germany-Players-2016-2017+column_10,goals,goals
soccer-germany-Players-2016-2017,column_11,soccer-germany-Players-2016-2017+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2016-2017,column_12,soccer-germany-Players-2016-2017+column_12,penaltiesAttempted,penaltiesAttempted
soccer-germany-Players-2016-2017,column_13,soccer-germany-Players-2016-2017+column_13,yellowCards,yellowCards
soccer-germany-Players-2016-2017,column_17,soccer-germany-Players-2016-2017+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2016-2017,column_19,soccer-germany-Players-2016-2017+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2017-2018,column_3,soccer-germany-Players-2017-2018+column_3,age,age
soccer-germany-Players-2017-2018,column_4,soccer-germany-Players-2017-2018+column_4,gamesPlayed,None
soccer-germany-Players-2017-2018,column_5,soccer-germany-Players-2017-2018+column_5,gamesPlayed,None
soccer-germany-Players-2017-2018,column_6,soccer-germany-Players-2017-2018+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2017-2018,column_9,soccer-germany-Players-2017-2018+column_9,assists,assists
soccer-germany-Players-2017-2018,column_12,soccer-germany-Players-2017-2018+column_12,penaltiesAttempted,penaltiesScored
soccer-germany-Players-2017-2018,column_13,soccer-germany-Players-2017-2018+column_13,yellowCards,None
soccer-germany-Players-2017-2018,column_14,soccer-germany-Players-2017-2018+column_14,redCards,None
soccer-germany-Players-2017-2018,column_17,soccer-germany-Players-2017-2018+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-germany-Players-2017-2018,column_20,soccer-germany-Players-2017-2018+column_20,xGoalsPer90Min,xGoalsPer90Min
