table,column,dataset_id,predicted_semantic_type
MLB_65,column_64,MLB_65+column_64,year
MLB_65,column_4,MLB_65+column_4,SF
MLB_65,column_9,MLB_65+column_9,CS
MLB_65,column_19,MLB_65+column_19,CS
MLB_65,column_20,MLB_65+column_20,CS
MLB_65,column_34,MLB_65+column_34,R
MLB_65,column_35,MLB_65+column_35,iBB
MLB_65,column_36,MLB_65+column_36,CS
MLB_65,column_37,MLB_65+column_37,CS
MLB_65,column_49,MLB_65+column_49,HBP
MLB_65,column_50,MLB_65+column_50,CS
MLB_65,column_54,MLB_65+column_54,SO
MLB_66,column_29,MLB_66+column_29,year
MLB_7,column_8,MLB_7+column_8,GIDP
MLB_7,column_11,MLB_7+column_11,SB
MLB_7,column_20,MLB_7+column_20,SH
MLB_7,column_21,MLB_7+column_21,SH
MLB_7,column_23,MLB_7+column_23,X1B
MLB_7,column_24,MLB_7+column_24,X1B
MLB_7,column_25,MLB_7+column_25,X2B
MLB_7,column_26,MLB_7+column_26,SH
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_0,MLB_8+column_0,AB
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_8,column_10,MLB_8+column_10,SO
MLB_8,column_11,MLB_8+column_11,SB
MLB_8,column_20,MLB_8+column_20,SH
MLB_8,column_23,MLB_8+column_23,X1B
MLB_9,column_37,MLB_9+column_37,year
MLB_9,column_0,MLB_9+column_0,AB
MLB_9,column_10,MLB_9+column_10,SO
MLB_9,column_20,MLB_9+column_20,SH
MLB_9,column_21,MLB_9+column_21,SH
MLB_9,column_23,MLB_9+column_23,X1B
MLB_9,column_24,MLB_9+column_24,X1B
MLB_9,column_26,MLB_9+column_26,SH
YaleLanguages_1,column_0,YaleLanguages_1+column_0,year
YaleLanguages_1,column_9,YaleLanguages_1+column_9,year
YaleLanguages_2,column_9,YaleLanguages_2+column_9,year
YaleLanguages_3,column_0,YaleLanguages_3+column_0,year
YaleLanguages_3,column_9,YaleLanguages_3+column_9,year
YaleLanguages_4,column_0,YaleLanguages_4+column_0,year
Rentabilidad_2,column_52,Rentabilidad_2+column_52,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
