table,column,dataset_id,predicted_semantic_type
soccer-germany-Players-2018-2019,column_9,soccer-germany-Players-2018-2019+column_9,assists
soccer-germany-Players-2018-2019,column_10,soccer-germany-Players-2018-2019+column_10,goals
soccer-germany-Players-2018-2019,column_20,soccer-germany-Players-2018-2019+column_20,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2018-2019,column_21,soccer-germany-Players-2018-2019+column_21,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2018-2019,column_22,soccer-germany-Players-2018-2019+column_22,xAssistsPer90Min
soccer-germany-Players-2018-2019,column_23,soccer-germany-Players-2018-2019+column_23,nonPenaltyXGoalsPlusAssists
soccer-germany-Players-2019-2020,column_4,soccer-germany-Players-2019-2020+column_4,gamesPlayed
soccer-germany-Players-2019-2020,column_8,soccer-germany-Players-2019-2020+column_8,goals
soccer-germany-Players-2019-2020,column_10,soccer-germany-Players-2019-2020+column_10,xGoalsPer90Min
soccer-germany-Players-2019-2020,column_12,soccer-germany-Players-2019-2020+column_12,penaltiesAttempted
soccer-germany-Players-2019-2020,column_21,soccer-germany-Players-2019-2020+column_21,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2019-2020,column_23,soccer-germany-Players-2019-2020+column_23,nonPenaltyXGoalsPlusAssists
soccer-germany-Players-2019-2020,column_26,soccer-germany-Players-2019-2020+column_26,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2020-2021,column_7,soccer-germany-Players-2020-2021+column_7,gamesPlayed
soccer-germany-Players-2020-2021,column_8,soccer-germany-Players-2020-2021+column_8,goals
soccer-germany-Players-2020-2021,column_9,soccer-germany-Players-2020-2021+column_9,assists
soccer-germany-Players-2020-2021,column_11,soccer-germany-Players-2020-2021+column_11,penaltiesScored
soccer-germany-Players-2020-2021,column_12,soccer-germany-Players-2020-2021+column_12,penaltiesScored
soccer-germany-Players-2020-2021,column_14,soccer-germany-Players-2020-2021+column_14,redCards
soccer-germany-Players-2020-2021,column_20,soccer-germany-Players-2020-2021+column_20,xGoalsPer90Min
soccer-germany-Players-2020-2021,column_21,soccer-germany-Players-2020-2021+column_21,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2020-2021,column_22,soccer-germany-Players-2020-2021+column_22,xAssistsPer90Min
soccer-italy-Players-1993-1994,column_5,soccer-italy-Players-1993-1994+column_5,gamesPlayed
soccer-italy-Players-1993-1994,column_7,soccer-italy-Players-1993-1994+column_7,gamesPlayed
soccer-italy-Players-1993-1994,column_10,soccer-italy-Players-1993-1994+column_10,assists
soccer-italy-Players-1993-1994,column_13,soccer-italy-Players-1993-1994+column_13,yellowCards
soccer-italy-Players-1993-1994,column_14,soccer-italy-Players-1993-1994+column_14,redCards
soccer-italy-Players-1994-1995,column_7,soccer-italy-Players-1994-1995+column_7,gamesPlayed
soccer-italy-Players-1994-1995,column_10,soccer-italy-Players-1994-1995+column_10,xGoalsPer90Min
soccer-italy-Players-1994-1995,column_11,soccer-italy-Players-1994-1995+column_11,penaltiesScored
soccer-italy-Players-1995-1996,column_7,soccer-italy-Players-1995-1996+column_7,gamesPlayed
soccer-italy-Players-1995-1996,column_10,soccer-italy-Players-1995-1996+column_10,goals
soccer-italy-Players-1995-1996,column_11,soccer-italy-Players-1995-1996+column_11,penaltiesScored
soccer-italy-Players-1996-1997,column_11,soccer-italy-Players-1996-1997+column_11,penaltiesScored
soccer-italy-Players-1997-1998,column_6,soccer-italy-Players-1997-1998+column_6,minutesPlayed
soccer-italy-Players-1997-1998,column_13,soccer-italy-Players-1997-1998+column_13,yellowCards
soccer-italy-Players-1998-1999,column_7,soccer-italy-Players-1998-1999+column_7,gamesPlayed
soccer-italy-Players-1998-1999,column_9,soccer-italy-Players-1998-1999+column_9,assists
soccer-italy-Players-1998-1999,column_11,soccer-italy-Players-1998-1999+column_11,penaltiesScored
soccer-italy-Players-1998-1999,column_12,soccer-italy-Players-1998-1999+column_12,penaltiesScored
soccer-italy-Players-1998-1999,column_17,soccer-italy-Players-1998-1999+column_17,xGoalsPlusAssistsPer90Min
soccer-italy-Players-1998-1999,column_19,soccer-italy-Players-1998-1999+column_19,xGoalsPlusAssistsPer90Min
soccer-italy-Players-1999-2000,column_5,soccer-italy-Players-1999-2000+column_5,gamesPlayed
soccer-italy-Players-1999-2000,column_7,soccer-italy-Players-1999-2000+column_7,gamesPlayed
soccer-italy-Players-1999-2000,column_8,soccer-italy-Players-1999-2000+column_8,xGoalsPer90Min
soccer-italy-Players-1999-2000,column_9,soccer-italy-Players-1999-2000+column_9,assists
soccer-italy-Players-1999-2000,column_12,soccer-italy-Players-1999-2000+column_12,penaltiesScored
soccer-italy-Players-2000-2001,column_3,soccer-italy-Players-2000-2001+column_3,age
soccer-italy-Players-2000-2001,column_5,soccer-italy-Players-2000-2001+column_5,gamesPlayed
soccer-italy-Players-2000-2001,column_7,soccer-italy-Players-2000-2001+column_7,gamesPlayed
soccer-italy-Players-2000-2001,column_10,soccer-italy-Players-2000-2001+column_10,xGoalsPer90Min
soccer-italy-Players-2000-2001,column_12,soccer-italy-Players-2000-2001+column_12,penaltiesScored
soccer-italy-Players-2000-2001,column_14,soccer-italy-Players-2000-2001+column_14,redCards
soccer-italy-Players-2001-2002,column_5,soccer-italy-Players-2001-2002+column_5,gamesPlayed
soccer-italy-Players-2001-2002,column_12,soccer-italy-Players-2001-2002+column_12,penaltiesScored
soccer-italy-Players-2002-2003,column_3,soccer-italy-Players-2002-2003+column_3,age
soccer-italy-Players-2002-2003,column_5,soccer-italy-Players-2002-2003+column_5,gamesPlayed
soccer-italy-Players-2002-2003,column_7,soccer-italy-Players-2002-2003+column_7,gamesPlayed
soccer-italy-Players-2002-2003,column_11,soccer-italy-Players-2002-2003+column_11,penaltiesScored
soccer-italy-Players-2002-2003,column_12,soccer-italy-Players-2002-2003+column_12,penaltiesScored
soccer-italy-Players-2003-2004,column_10,soccer-italy-Players-2003-2004+column_10,xGoalsPer90Min
soccer-italy-Players-2003-2004,column_12,soccer-italy-Players-2003-2004+column_12,penaltiesScored
soccer-italy-Players-2004-2005,column_8,soccer-italy-Players-2004-2005+column_8,xGoalsPer90Min
soccer-italy-Players-2004-2005,column_10,soccer-italy-Players-2004-2005+column_10,xGoalsPer90Min
soccer-italy-Players-2005-2006,column_8,soccer-italy-Players-2005-2006+column_8,goals
soccer-italy-Players-2005-2006,column_10,soccer-italy-Players-2005-2006+column_10,xGoalsPer90Min
soccer-italy-Players-2005-2006,column_11,soccer-italy-Players-2005-2006+column_11,penaltiesScored
soccer-italy-Players-2006-2007,column_8,soccer-italy-Players-2006-2007+column_8,xGoalsPer90Min
soccer-italy-Players-2006-2007,column_10,soccer-italy-Players-2006-2007+column_10,xGoalsPer90Min
soccer-italy-Players-2006-2007,column_11,soccer-italy-Players-2006-2007+column_11,penaltiesScored
soccer-italy-Players-2006-2007,column_12,soccer-italy-Players-2006-2007+column_12,penaltiesScored
soccer-italy-Players-2007-2008,column_10,soccer-italy-Players-2007-2008+column_10,xGoalsPer90Min
soccer-italy-Players-2007-2008,column_11,soccer-italy-Players-2007-2008+column_11,penaltiesScored
soccer-italy-Players-2007-2008,column_12,soccer-italy-Players-2007-2008+column_12,penaltiesScored
soccer-italy-Players-2008-2009,column_5,soccer-italy-Players-2008-2009+column_5,gamesPlayed
soccer-italy-Players-2008-2009,column_7,soccer-italy-Players-2008-2009+column_7,gamesPlayed
soccer-italy-Players-2008-2009,column_11,soccer-italy-Players-2008-2009+column_11,penaltiesScored
soccer-italy-Players-2008-2009,column_12,soccer-italy-Players-2008-2009+column_12,penaltiesScored
soccer-italy-Players-2009-2010,column_5,soccer-italy-Players-2009-2010+column_5,gamesPlayed
soccer-italy-Players-2009-2010,column_7,soccer-italy-Players-2009-2010+column_7,gamesPlayed
soccer-italy-Players-2009-2010,column_11,soccer-italy-Players-2009-2010+column_11,penaltiesScored
soccer-italy-Players-2010-2011,column_3,soccer-italy-Players-2010-2011+column_3,age
soccer-italy-Players-2010-2011,column_7,soccer-italy-Players-2010-2011+column_7,gamesPlayed
soccer-italy-Players-2010-2011,column_8,soccer-italy-Players-2010-2011+column_8,xGoalsPer90Min
soccer-italy-Players-2010-2011,column_10,soccer-italy-Players-2010-2011+column_10,assists
soccer-italy-Players-2010-2011,column_11,soccer-italy-Players-2010-2011+column_11,penaltiesAttempted
soccer-italy-Players-2010-2011,column_12,soccer-italy-Players-2010-2011+column_12,penaltiesScored
soccer-italy-Players-2011-2012,column_7,soccer-italy-Players-2011-2012+column_7,gamesPlayed
soccer-italy-Players-2011-2012,column_8,soccer-italy-Players-2011-2012+column_8,xGoalsPer90Min
soccer-italy-Players-2011-2012,column_10,soccer-italy-Players-2011-2012+column_10,xGoalsPer90Min
soccer-italy-Players-2011-2012,column_11,soccer-italy-Players-2011-2012+column_11,penaltiesScored
soccer-italy-Players-2011-2012,column_12,soccer-italy-Players-2011-2012+column_12,penaltiesScored
soccer-italy-Players-2012-2013,column_3,soccer-italy-Players-2012-2013+column_3,age
soccer-italy-Players-2012-2013,column_7,soccer-italy-Players-2012-2013+column_7,gamesPlayed
soccer-italy-Players-2012-2013,column_11,soccer-italy-Players-2012-2013+column_11,penaltiesScored
soccer-italy-Players-2012-2013,column_12,soccer-italy-Players-2012-2013+column_12,penaltiesScored
soccer-italy-Players-2013-2014,column_7,soccer-italy-Players-2013-2014+column_7,gamesPlayed
soccer-italy-Players-2013-2014,column_8,soccer-italy-Players-2013-2014+column_8,xGoalsPer90Min
soccer-italy-Players-2013-2014,column_11,soccer-italy-Players-2013-2014+column_11,penaltiesScored
soccer-italy-Players-2014-2015,column_12,soccer-italy-Players-2014-2015+column_12,penaltiesScored
soccer-italy-Players-2015-2016,column_7,soccer-italy-Players-2015-2016+column_7,gamesPlayed
soccer-italy-Players-2015-2016,column_8,soccer-italy-Players-2015-2016+column_8,xGoalsPer90Min
soccer-italy-Players-2015-2016,column_11,soccer-italy-Players-2015-2016+column_11,penaltiesScored
soccer-italy-Players-2015-2016,column_12,soccer-italy-Players-2015-2016+column_12,penaltiesScored
soccer-italy-Players-2016-2017,column_9,soccer-italy-Players-2016-2017+column_9,assists
soccer-italy-Players-2016-2017,column_12,soccer-italy-Players-2016-2017+column_12,penaltiesScored
soccer-italy-Players-2016-2017,column_14,soccer-italy-Players-2016-2017+column_14,redCards
soccer-italy-Players-2017-2018,column_7,soccer-italy-Players-2017-2018+column_7,gamesPlayed
soccer-italy-Players-2017-2018,column_8,soccer-italy-Players-2017-2018+column_8,xGoalsPer90Min
soccer-italy-Players-2017-2018,column_10,soccer-italy-Players-2017-2018+column_10,xGoalsPer90Min
soccer-italy-Players-2017-2018,column_11,soccer-italy-Players-2017-2018+column_11,penaltiesAttempted
soccer-italy-Players-2017-2018,column_12,soccer-italy-Players-2017-2018+column_12,penaltiesScored
soccer-italy-Players-2017-2018,column_20,soccer-italy-Players-2017-2018+column_20,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2017-2018,column_21,soccer-italy-Players-2017-2018+column_21,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2017-2018,column_23,soccer-italy-Players-2017-2018+column_23,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2018-2019,column_10,soccer-italy-Players-2018-2019+column_10,assists
soccer-italy-Players-2018-2019,column_11,soccer-italy-Players-2018-2019+column_11,penaltiesScored
soccer-italy-Players-2018-2019,column_12,soccer-italy-Players-2018-2019+column_12,penaltiesScored
soccer-italy-Players-2018-2019,column_14,soccer-italy-Players-2018-2019+column_14,redCards
soccer-italy-Players-2018-2019,column_20,soccer-italy-Players-2018-2019+column_20,xGoalsPer90Min
soccer-italy-Players-2018-2019,column_21,soccer-italy-Players-2018-2019+column_21,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2018-2019,column_22,soccer-italy-Players-2018-2019+column_22,xAssistsPer90Min
soccer-italy-Players-2018-2019,column_23,soccer-italy-Players-2018-2019+column_23,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2019-2020,column_11,soccer-italy-Players-2019-2020+column_11,penaltiesScored
soccer-italy-Players-2019-2020,column_14,soccer-italy-Players-2019-2020+column_14,redCards
soccer-italy-Players-2019-2020,column_20,soccer-italy-Players-2019-2020+column_20,xGoalsPer90Min
soccer-italy-Players-2019-2020,column_21,soccer-italy-Players-2019-2020+column_21,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2019-2020,column_23,soccer-italy-Players-2019-2020+column_23,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2020-2021,column_11,soccer-italy-Players-2020-2021+column_11,penaltiesScored
soccer-italy-Players-2020-2021,column_12,soccer-italy-Players-2020-2021+column_12,penaltiesScored
soccer-italy-Players-2020-2021,column_13,soccer-italy-Players-2020-2021+column_13,yellowCards
soccer-italy-Players-2020-2021,column_14,soccer-italy-Players-2020-2021+column_14,redCards
soccer-italy-Players-2020-2021,column_20,soccer-italy-Players-2020-2021+column_20,xGoalsPer90Min
soccer-italy-Players-2020-2021,column_21,soccer-italy-Players-2020-2021+column_21,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2020-2021,column_22,soccer-italy-Players-2020-2021+column_22,xAssistsPer90Min
soccer-italy-Players-2020-2021,column_26,soccer-italy-Players-2020-2021+column_26,xGoalsPlusAssistsPer90Min
